Stringent	b0180	-1
Stringent	b0954	-1
Stringent	b1091	-1
Stringent	b1092	-1
Stringent	b1093	-1
Stringent	b1095	-1
Stringent	b1288	-1
Stringent	b2323	-1
b3938	b0197	-1
b3938	b0198	-1
b3938	b0199	-1
b3938	b3008	-1
b3938	b3829	-1
b3938	b3939	-1
b3938	b3940	-1
b3938	b4013	-1
b4401	b0221	-1
b4401	b0312	-1
b4401	b0428	-1
b4401	b0429	-1
b4401	b0430	-1
b4401	b0431	-1
b4401	b0432	-1
b4401	b0621	1
b4401	b0721	-1
b4401	b0722	-1
b4401	b0723	-1
b4401	b0724	-1
b4401	b0733	1
b4401	b0734	1
b4401	b0902	1
b4401	b0903	1
b4401	b0904	1
b4401	b0972	1
b4401	b0973	1
b4401	b0974	1
b4401	b1611	-1
b4401	b1612	-1
b4401	b1805	-1
b4401	b2210	-1
b4401	b2234	-1
b4401	b2235	-1
b4401	b2241	1
b4401	b2242	1
b4401	b2243	1
b4401	b2276	-1
b4401	b2277	-1
b4401	b2278	-1
b4401	b2279	-1
b4401	b2280	-1
b4401	b2281	-1
b4401	b2282	-1
b4401	b2283	-1
b4401	b2284	-1
b4401	b2285	-1
b4401	b2286	-1
b4401	b2287	-1
b4401	b2288	-1
b4401	b2492	1
b4401	b2975	-1
b4401	b2976	-1
b4401	b3236	-1
b4401	b3426	-1
b4401	b3528	-1
b4401	b3603	-1
b4401	b3845	-1
b4401	b3846	-1
b4401	b3908	-1
b4401	b3951	1
b4401	b3952	1
b4401	b4014	-1
b4401	b4015	-1
b4401	b4131	1
b4401	b4132	1
b0313	b0312	-1
b0313	b0314	-1
M_chol_b	b0313	0
M_ppa_b	b0331	1
M_ppa_b	b0333	1
M_ppa_b	b0334	1
M_ppa_b	b0335	1
NRI_hi	b0336	1
NRI_hi	b0337	1
NRI_hi	b1744	1
NRI_hi	b1745	1
NRI_hi	b1746	1
NRI_hi	b1747	1
NRI_hi	b1748	1
NRI_hi	b3212	-1
NRI_hi	b3213	-1
NRI_hi	b3743	1
b1658	b0336	-1
b1658	b0337	-1
b1658	b0522	-1
b1658	b0523	-1
b1658	b0945	-1
b1658	b1062	-1
b1658	b1131	-1
b1658	b1207	-1
b1658	b1849	-1
b1658	b2311	-1
b1658	b2312	-1
b1658	b2476	-1
b1658	b2499	-1
b1658	b2500	-1
b1658	b2507	-1
b1658	b2508	-1
b1658	b2551	-1
b1658	b2557	-1
b1658	b2903	-1
b1658	b2904	-1
b1658	b2905	-1
b1658	b2938	-1
b1658	b4005	-1
b1658	b4177	-1
b0338	b0340	1
M_cynt_b	b0338	0
M_cynt_b	b0341	0
CRP_noGLC	b0343	1
CRP_noGLC	b0344	1
CRP_noGLC	b3357	1
b0345	b0343	-1
b0345	b0344	-1
M_lcts_b	b0345	0
M_lcts_b	b2151	0
M_lcts_b	b2837	0
b0346	b0347	1
b0346	b0348	1
b0346	b0349	1
b0346	b0350	1
b0346	b0351	1
b0346	b0352	1
M_3hpppn_b	b0346	0
b1987	b0365	1
b1987	b0366	1
b1987	b0367	1
b1987	b0368	1
b1275	b0365	1
b1275	b0366	1
b1275	b0367	1
b1275	b0368	1
b1275	b1987	1
b1275	b2413	1
b1275	b2414	1
b1275	b2421	1
b1275	b2422	1
b1275	b2423	1
b1275	b2424	1
b1275	b2425	1
b1275	b2750	1
b1275	b2751	1
b1275	b2752	1
b1275	b2762	1
b1275	b2763	1
b1275	b2764	1
b1275	b3607	1
b1275	b3917	1
b4393	b0388	-1
b4393	b1260	-1
b4393	b1261	-1
b4393	b1262	-1
b4393	b1263	-1
b4393	b1264	-1
b4393	b1704	-1
b4393	b3161	-1
b0399	b2987	-1
b0399	b3450	1
b0399	b3451	1
b0399	b3452	1
b0399	b3453	1
b0399	b3725	1
b0399	b3726	1
b0399	b3727	1
b0399	b3728	1
b0400	b0399	1
M_pi_b	b0400	0
b3418	b0403	1
b3418	b1621	1
b3418	b3416	1
b3418	b3417	1
b3418	b4032	1
b3418	b4033	1
b3418	b4034	1
b3418	b4035	1
b3418	b4036	1
b0504	b0516	1
M_o2_b	b0504	0
M_o2_b	b0612	0
M_o2_b	b1241	0
M_o2_b	b1334	0
M_o2_b	b1814	0
M_o2_b	b2232	0
M_o2_b	b2719	0
M_o2_b	b2720	0
M_o2_b	b2721	0
M_o2_b	b2722	0
M_o2_b	b2723	0
M_o2_b	b2724	0
M_o2_b	b2731	0
M_o2_b	b2799	0
M_o2_b	b2994	0
M_o2_b	b2997	0
M_o2_b	b3061	0
M_o2_b	b3062	0
M_o2_b	b3111	0
M_o2_b	b3112	0
M_o2_b	b3118	0
M_o2_b	b3119	0
M_o2_b	b3605	0
M_o2_b	b3892	0
M_o2_b	b3893	0
M_o2_b	b3894	0
M_o2_b	b4079	0
M_o2_b	b4116	0
M_o2_b	b4401	0
M_nh4_b	b0504	0
M_nh4_b	b1524	0
M_nh4_b	b3868	0
b0564	b0972	1
b0564	b0973	1
b0564	b0974	1
b0620	b0564	-1
b0620	b0612	1
b0620	b0615	1
b0620	b0616	1
b0620	b0617	1
b0683	b0583	-1
b0683	b0593	-1
b0683	b0594	-1
b0683	b0595	-1
b0683	b0596	-1
b0683	b3908	-1
b0619	b0620	1
M_cit_b	b0619	0
M_glc__D_b	b0652	0
M_glc__D_b	b0653	0
M_glc__D_b	b0654	0
M_glc__D_b	b0655	0
M_glc__D_b	b0757	0
M_glc__D_b	b0758	0
M_glc__D_b	b0759	0
M_glc__D_b	b1187	0
M_glc__D_b	b1524	0
M_glc__D_b	b1594	0
